UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,UNIQUE_ID4,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,GROUP,TEST,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,radius,CHIP_X_NUM,CHIP_Y_NUM,Outlier_Spec_Ratio,Dmargin_X,Dmargin_Y,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y,mrc_fit_x,mrc_fit_y,X_reg_demrc,Y_reg_demrc,wk_rk_input_fit_x,wk_rk_input_fit_y,X_reg_demrc_dewkrk,Y_reg_demrc_dewkrk,raw_x,raw_y,pred_x,pred_y,residual_x,residual_y,is_outlier,psm_fit_x,psm_fit_y,residual_x_depsm,residual_y_depsm,cpe_pred_x,cpe_pred_y,cpe_resi_x,cpe_resi_y,ideal_psm_x,ideal_psm_y,delta_psm_x,delta_psm_y
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_1_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,1,1,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,25398.037,32940.0,27060.537,42822.0,50655.6645078156,4,5,1.5,0.005,0.0025,0.000141,-0.000911,0.0,8.49999999999999e-06,0.0,0.00026,0.0,0.0002515,-0.00015918687931943613,-0.00118845365703288,0.00030018687931943614,0.00027745365703288,-0.001536589454328685,-0.00401543825348461,0.001836776333648121,0.00429289191051749,0.00030018687931943614,0.00028595365703288,0.00031344451905473145,-0.0010081493094459227,-0.00017244451905473144,9.71493094459227e-05,False,0.0,0.0002514950178557703,-0.00017244451905473144,-0.00015434570840984762,-0.0006685022721614352,-0.0001158631456220515,0.0004960577531067038,-3.848256278779612e-05,0.0006685022721614352,0.0001158631456220515,0.0006685022721614352,-0.00013563187223371883
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_1_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,1,2,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,25398.037,65880.0,27060.537,75762.0,80449.69426124856,4,5,1.5,0.005,0.0025,0.000766,-0.001098,0.0,0.00028349,0.0,0.00026,0.0,-2.349000000000004e-05,-0.00015918687931943613,-0.0014973193821949135,0.0009251868793194361,0.0003993193821949135,-0.0018178091463628963,-0.003951939745120101,0.0027429960256823323,0.004351259127315014,0.0009251868793194361,0.0006828093821949135,0.00039187116719325286,-0.0012794729703722526,0.0003741288328067471,0.00018147297037225262,False,0.0,-2.3489713624364915e-05,0.0003741288328067471,0.00020496268399661753,7.840299059647876e-05,0.00012190588283222987,0.00029572584221026837,8.305680116438767e-05,-7.840299059647876e-05,-0.00012190588283222987,-7.840299059647876e-05,-9.841616920786495e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,-3,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,-98820.0,49644.217,-88938.0,101855.36866333109,4,5,1.5,0.005,0.0025,0.001415,0.000261,0.0,1.114e-05,0.0,0.00026,0.0,0.00024886,-0.0003460575656385213,0.0004314572161466068,0.0017610575656385214,-0.0001704572161466068,-0.0011403354030818402,-0.004691847685083347,0.0029013929687203618,0.00452139046893674,0.0017610575656385214,-0.0001593172161466068,0.00016237350099886704,0.0004284422505917284,0.001252626499001133,-0.00016744225059172837,False,0.0,0.00024886324033069295,0.001252626499001133,-0.0004163054909224213,0.0004342482119052144,-0.00012371411357062085,0.0008183782870959185,-0.00029259137735180045,-0.0004342482119052144,0.00012371411357062085,-0.0004342482119052144,-0.0001251491267600721
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,-2,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,-65880.0,49644.217,-55998.0,74835.31442803651,4,5,1.5,0.005,0.0025,0.000163,-0.000477,0.0,0.00029477,0.0,0.00026,0.0,-3.477000000000005e-05,-0.0003460575656385213,-0.00027370123929415936,0.0005090575656385213,-0.00020329876070584064,-0.0012482212783889806,-0.004442300906586521,0.0017572788440275019,0.00423900214588068,0.0005090575656385213,9.147123929415939e-05,0.00018455011338978043,-0.00024906161333227973,-2.155011338978043e-05,-0.00022793838666772026,False,0.0,-3.477341085447449e-05,-2.155011338978043e-05,-0.00019316497581324575,-0.0002702211208193294,-0.0001584404686945103,0.00024867100742954895,-3.472450711873546e-05,0.0002702211208193294,0.0001584404686945103,0.0002702211208193294,0.00019321387954898477
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,-1,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,-32940.0,49644.217,-23058.0,54737.73511521178,4,5,1.5,0.005,0.0025,0.000528,-0.000256,0.0,-8.082e-05,0.0,0.00026,0.0,0.00034082,-0.0003460575656385213,-0.0007023190339907933,0.0008740575656385214,0.00044631903399079334,-0.0014025044335133781,-0.004227720351092876,0.0022765619991518995,0.0046740393850836694,0.0008740575656385214,0.00036549903399079334,0.0001724868352039219,-0.0006510258366119302,0.00035551316479607816,0.0003950258366119302,False,0.0,0.0003408221765866226,0.00035551316479607816,5.4203660025307584e-05,-0.00024101586144858117,-0.00010140184219089874,0.0005965290262446594,0.00015560550221620632,0.00024101586144858117,0.00010140184219089874,0.00024101586144858117,-0.00023942033439572387
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,0,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,0.0,49644.217,9882.0,50618.20033884146,4,5,1.5,0.005,0.0025,0.000287,-0.001261,0.0,0.00017556,0.0,0.00026,0.0,8.443999999999997e-05,-0.0003460575656385213,-0.000976631537692575,0.0006330575656385213,-0.0002843684623074249,-0.00161296676464162,-0.004050526107365033,0.002246024330280141,0.003766157645057608,0.0006330575656385213,-0.00010880846230742488,0.00015492867090955605,-0.0008948552546106507,0.00013207132909044393,-0.0003661447453893493,False,0.0,8.443780635918761e-05,0.00013207132909044393,-0.00045058255174853693,-5.881589168685531e-05,-0.0005098183420820018,0.00019088722077729924,5.923579033346489e-05,5.881589168685531e-05,0.0005098183420820018,5.881589168685531e-05,0.0004253805357228142
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,1,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,32940.0,49644.217,42822.0,65561.20777977697,4,5,1.5,0.005,0.0025,0.001329,-0.000859,0.0,-1.259e-05,0.0,0.00026,0.0,0.0002725899999999,-0.0003460575656385213,-0.0012188741201487844,0.0016750575656385215,0.0003598741201487844,-0.0018893901679602923,-0.003913138264165616,0.0035644477335988137,0.0042730123843144,0.0016750575656385215,0.0003472841201487844,0.00016062062497494763,-0.0010979547026918682,0.0011683793750250525,0.00023895470269186822,False,0.0,0.0002725915915229093,0.0011683793750250525,-3.363688883104108e-05,0.00040822679621132206,6.659467354564021e-05,0.0007601525788137304,-0.00010023156237668128,-0.00040822679621132206,-6.659467354564021e-05,-0.00040822679621132206,-0.0003391862650685495
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,2,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,65880.0,49644.217,75762.0,90578.30273052752,4,5,1.5,0.005,0.0025,0.000984,-0.001296,0.0,-5.888e-05,0.0,0.00026,0.0,0.0003188799999999,-0.0003460575656385213,-0.0015512821511087017,0.0013300575656385214,0.00025528215110870163,-0.002241556539655983,-0.0038179769102572444,0.0035716141052945048,0.004073259061365946,0.0013300575656385214,0.00019640215110870162,0.0002183077018683612,-0.0013777290162190108,0.0007656922981316388,8.172901621901073e-05,False,0.0,0.0003188815147618565,0.0007656922981316388,-0.00023715249854284575,0.0005762069739984406,-0.0005245617776193918,0.00018948532413319823,0.0002874092790765461,-0.0005762069739984406,0.0005245617776193918,-0.0005762069739984406,0.00020568026285753535
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_2_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,2,3,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,47981.717,98820.0,49644.217,108702.0,119501.77021928623,4,5,1.5,0.005,0.0025,0.001506,-0.00138,0.0,-0.00023552,0.0,0.00026,0.0,0.0004955199999999,-0.0003460575656385213,-0.002096091000321607,0.0018520575656385213,0.000716091000321607,-0.0026792477759152796,-0.0037674621344025425,0.004531305341553801,0.00448355313472415,0.0018520575656385213,0.00048057100032160695,0.00035673490605806147,-0.0018515830305555056,0.0011492650939419384,0.00047158303055550564,False,0.0,0.0004955198889585343,0.0011492650939419384,-2.393685840302868e-05,0.0007106088895438034,0.00017005748336893685,0.0004386562043981351,-0.00019399434177196553,-0.0007106088895438034,-0.00017005748336893685,-0.0007106088895438034,-0.0006655773723274711
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-4_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,-4,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,-131760.0,72227.89700000001,-121878.0,141672.5661130009,4,5,1.5,0.005,0.0025,-0.00077,0.002487,0.0,-8.48e-05,0.0,0.00026,0.0,0.0003448,-0.0006166216717362588,0.0017885235762605488,-0.0001533783282637412,0.0006984764237394513,-0.0011127545163281338,-0.005168512726191115,0.0009593761880643926,0.005866989149930567,-0.0001533783282637412,0.0006136764237394513,-0.00024040058793273837,0.0016938592901059317,-0.0005295994120672616,0.0007931407098940683,False,0.0,0.00034479573149999985,-0.0005295994120672616,0.0004483449783940685,-0.0005295994120672618,0.00044834497839407245,2.168404344971009e-19,-3.957337929572091e-18,0.0005295994120672618,-0.00044834497839407245,0.0005295994120672618,-0.0007931407098940722
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,-3,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,-98820.0,72227.89700000001,-88938.0,114572.40919629217,4,5,1.5,0.005,0.0025,-0.000115,-0.000806,0.0,0.00086919,0.0,0.00026,0.0,-0.00060919,-0.0006166216717362588,0.0006180623481067637,0.0005016216717362588,-0.0014240623481067637,-0.0011944197525338765,-0.0048107633823261595,0.0016960414242701352,0.0033867010342193958,0.0005016216717362588,-0.0005548723481067637,-0.0001260818185099497,0.0005452814644769193,1.1081818509949703e-05,-0.0013512814644769193,False,0.0,-0.0006091868823915132,1.1081818509949703e-05,-0.0007420945820854061,-0.0004423657851318005,-0.0004246803375872543,0.00045344760364175024,-0.00031741424449815183,0.0004423657851318005,0.0004246803375872543,0.0004423657851318005,0.0010338672199787676
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,-2,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,-65880.0,72227.89700000001,-55998.0,91392.80665918194,4,5,1.5,0.005,0.0025,0.000444,-0.000237,0.0,2.263e-05,0.0,0.00026,0.0,0.0002373699999999,-0.0006166216717362588,-0.00014872199406391909,0.0010606216717362587,-8.82780059360809e-05,-0.0013257577902634466,-0.00449145989115223,0.002386379461999705,0.004403181885216149,0.0010606216717362587,-6.564800593608091e-05,-8.568878319467632e-05,-0.0001994672067577671,0.0005296887831946764,-3.753279324223289e-05,False,0.0,0.00023737074885727565,0.0005296887831946764,-0.0002749035420995086,0.00018382104096906335,-8.991344990753506e-05,0.00034586774222561303,-0.0001849900921919735,-0.00018382104096906335,8.991344990753506e-05,-0.00018382104096906335,-0.0001474572989497406
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,0,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,0.0,72227.89700000001,9882.0,72900.77522936647,4,5,1.5,0.005,0.0025,0.000295,-0.00046,0.0,-8.381e-05,0.0,0.00026,0.0,0.0003438099999999,-0.0006166216717362588,-0.0009602014994530995,0.0009116216717362588,0.0005002014994530995,-0.001776579855040416,-0.003977870821927928,0.0026882015267766747,0.004478072321381027,0.0009116216717362588,0.00041639149945309943,-0.00011169989701361648,-0.0009470964274978714,0.0004066998970136165,0.0004870964274978714,False,0.0,0.0003438126261811865,0.0004066998970136165,0.00014328380131668495,-0.000211302017399123,0.0002638234280354356,0.0006180019144127395,-0.00012053962671875065,0.000211302017399123,-0.0002638234280354356,0.000211302017399123,-0.000607636054216622
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,1,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,32940.0,72227.89700000001,42822.0,83967.80805191124,4,5,1.5,0.005,0.0025,0.000198,-0.00186,0.0,0.00043775,0.0,0.00026,0.0,-0.00017775,-0.0006166216717362588,-0.0012493674021701571,0.0008146216717362588,-0.000610632597829843,-0.0021156276744609885,-0.0037884254214028013,0.0029302493461972473,0.0031777928235729586,0.0008146216717362588,-0.000172882597829843,-0.0001206140372113007,-0.001184786647730144,0.0003186140372113007,-0.0006752133522698561,False,0.0,-0.00017774597207966818,0.0003186140372113007,-0.000497467380190188,-0.00013654807324870214,-0.00032744040233650506,0.00045516211046000286,-0.0001700269778536829,0.00013654807324870214,0.00032744040233650506,0.00013654807324870214,0.0005051863744161732
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_3_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,3,3,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,70565.39700000001,98820.0,72227.89700000001,108702.0,130510.51263803468,4,5,1.5,0.005,0.0025,0.000398,-0.001978,0.0,0.00022377,0.0,0.00026,0.0,3.622999999999997e-05,-0.0006166216717362588,-0.0022057283563956067,0.001014621671736259,0.00022772835639560656,-0.0030699063682992473,-0.0035563333323397075,0.004084528040035507,0.003784061688735314,0.001014621671736259,0.00045149835639560654,1.3465538158225743e-05,-0.0019749424847362675,0.00038453446184177426,-3.057515263732609e-06,False,0.0,3.6228423344857663e-05,0.00038453446184177426,-3.928593860859027e-05,0.00012108268742953723,-1.1546036271277744e-05,0.000263451774412237,-2.773990233731253e-05,-0.00012108268742953723,1.1546036271277744e-05,-0.00012108268742953723,-2.468238707357992e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_4_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_-3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,4,-3,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,93149.077,-98820.0,94811.577,-88938.0,129996.93449165228,4,5,1.5,0.005,0.0025,-0.000407,0.000872,0.0,0.00021673,0.0,0.00026,0.0,4.3269999999999984e-05,-0.001010271397987361,0.0008840440269317031,0.000603271397987361,-1.2044026931703079e-05,-0.0010413760107621836,-0.004968454562863865,0.0016446474087495446,0.004956410535932161,0.000603271397987361,0.00020468597306829691,-0.0005777797642270132,0.0007392125344315052,0.0001707797642270132,0.00013278746556849488,False,0.0,4.3265821954448007e-05,0.0001707797642270132,8.952164361404686e-05,-0.00027747162553157765,-0.0001697247605567353,0.00044825138975859084,0.00025924640417078216,0.00027747162553157765,0.0001697247605567353,0.00027747162553157765,0.00012645893860228728
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_11_4_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,11,4,-2,22583.68,32940.0,2814.357,0.0,1662.5,9882.0,93149.077,-65880.0,94811.577,-55998.0,110113.628299257,4,5,1.5,0.005,0.0025,0.000169,0.000261,0.0,0.00032892,0.0,0.00026,0.0,-6.892000000000004e-05,-0.001010271397987361,3.7153639057828826e-05,0.001179271397987361,0.00022384636094217118,-0.001200901365247761,-0.004564899365681449,0.0023801727632351216,0.00478874572662362,0.001179271397987361,0.0005527663609421712,-0.0005239776680678264,-8.803638527756073e-05,0.0006929776680678264,0.0003490363852775607,False,0.0,-6.891796998344043e-05,0.0006929776680678264,0.0004179543552610012,0.00015851409943241126,0.00020462381614263394,0.0005344635686354152,0.00021333053911836724,-0.00015851409943241126,-0.00020462381614263394,-0.00015851409943241126,-0.0001357058461591935
