UNIQUE_ID,UNIQUE_ID4,DieX,DieY,RK1,RK2,RK3,RK4,RK5,RK6,RK7,RK8,RK9,RK10,RK11,RK12,RK13,RK14,RK15,RK16,RK17,RK18,RK19,RK20
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-2_3_E1,-2,3,0.000325151266217064,0.0003254030627129974,0.0002406128925849133,0.0005943072663115171,-0.0007580539646575727,0.0003013827069983451,-0.002764430685626841,0.00058019483608666,-0.004119030949702993,-0.003184068305538296,0.00048688531977952794,-0.0034336511082214967,0,0.0004278700358278929,8.139768214704387e-05,7.233262734825253e-05,0.00014266374363269593,-0.00029890813408307805,0.00020029156754691591,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-2_4_E1,-2,4,-0.00019226509695719775,-0.00034525959355297646,0.00016843935274045714,-0.003542472851443555,-0.00014117931315038847,-0.004418762721894036,-0.0005217369752388577,0.0007905684033672747,0.0007198779327741004,-0.018676869108977985,0.001082889409351602,0.027757709750509,0,-0.0019179252160936486,-0.0015705073716599546,-0.0015617215674262766,7.106785099290623e-05,0.004652663132488074,0.0010117820427143764,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-5_E1,-1,-5,0.00043305548652733286,-0.0008551686258519126,4.88209663843769e-06,-2.444024577234815e-06,-1.4462581417416118e-06,-9.629712999908989e-06,5.503415554181966e-05,1.0858374654307144e-05,1.6131359670849333e-05,-2.703950603655376e-05,-1.5853711925071728e-06,-0.00010842335639221918,0,0.00036575259269100733,0.00017983408959507607,0.00013130762420908229,-2.1121586993702336e-05,-0.00029885032675304837,-0.00012564010743112514,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-4_E1,-1,-4,0.0007871375376422719,0.00028136978448036626,-0.0005250027577795512,0.0007758658585884058,0.00032520657923066645,0.0009857571602749054,-0.0015635098710598148,0.007199305631482188,0.00014532813417720381,0.004354142513728936,-0.0049121927970014415,0.0002922176596874124,0,-0.001554537189174476,-0.0005146845650222841,0.0012981850037202599,-0.00021521705233408568,0.003507047254120104,0.0002858854995351065,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-3_E1,-1,-3,-0.00015189195374800887,-0.00035843609622595825,4.642813291234922e-05,3.1931055054089274e-05,-6.84862178263734e-05,3.190803152647528e-05,0.0009088881666054833,0.00032401579168677124,-0.0005186819148159857,0.00028623100342668284,0.0016621142644464859,0.0004084461172278087,0,5.990367712275057e-05,0.00013209836732050066,0.0001631960500534363,4.09004868150823e-05,-0.0007873201228657816,-5.4137157811087935e-05,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-2_E1,-1,-2,0.00020317858576467498,8.563725790156589e-05,-0.0003229636629510667,0.0007268245209654962,0.0002387746892329478,0.000887663368098846,-0.00031712630195042006,0.006193576277613806,-0.001099572316150006,0.00492778648655884,-0.002592371104593482,-0.0002563796187307124,0,-0.0013356431691968912,-0.0006790829850511977,0.0014802193501005925,-0.0004267184713864114,0.00317408337015327,0.00025506849799446614,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-1_E1,-1,-1,0.0005456840857107711,-7.707565724514866e-05,-0.0003138092454282432,-0.00010121130801466774,0.00027982120300369884,-0.00011680684811685972,-0.00403957991830959,-0.0005614756904073411,-0.0027625954561740365,-0.00106072969391127,-0.0018801215861455071,-0.0015057906804274346,0,-4.905280094892846e-05,0.0001429503699621816,0.00017136063307260973,-0.00013276432362118476,-0.000532273333108123,-0.00010990428342952425,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_0_E1,-1,0,0.00036464655499536894,9.515852340513865e-05,-0.0008986170836858544,0.0006895801036333218,0.0006594255797782748,0.0008841639157156973,-0.0010207955711539643,0.006376907571918849,-0.002628885989971076,0.0035572291758395195,-0.0071228856977797895,0.00036581046850819046,0,-0.0015687805876781328,-0.0025009221582522057,0.0013024250721143848,-0.0009435366211832833,0.0035217224107394756,0.0011732938732578655,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_1_E1,-1,1,-0.0006066215170404488,-0.0006076384415928929,0.00026120706704281293,0.00021046736854975207,-0.00025770033591725905,0.0002578283868726378,0.003664557402628476,0.0005463829502730146,0.0013789072792353967,0.002970704377915755,0.0028554709867214525,0.0030566322515950097,0,0.00022107740399856512,0.00036656262259137826,0.00038881620660344946,0.00011583375923782626,-0.0006533180647226447,-0.00014924590619984734,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_2_E1,-1,2,7.523463114918641e-05,0.00017382060147064514,0.0010469001904984579,0.0010925025513271738,-0.0007938654185184331,0.0014118542463501063,0.0008092481995819513,0.01049516202005789,0.003780586726314352,0.0056774974646517954,0.008053211138716461,0.0007124301543189924,0,-0.002127610614018229,0.0032314665317033347,0.0018922624093997014,0.00105967991696233,0.004831344647825814,-0.001466614610507476,0
